#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCLIFESTYLE2200;You'd thought the silence from your editors lately had been a good thing - but the silence from the audience was a little less heartening. Apparently, your editor was just too frightened by your reputation to say anything!;;;;;;;;;;;;;x
EVTOPTALIFESTYLE2200;They just don't appreciate my genius.;;;;;;;;;;;;;x
EVTOPTBLIFESTYLE2200;Maybe I should try to make myself less threatening.;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4000;Your experiments have led you to a stunning new breakthrough! This is sure to advance the cause of science by over a decade!;;;;;;;;;;;;;x
EVTOPTALIFESTYLE4000;I need to publish this immediately!;;;;;;;;;;;;;x
EVTOPTBLIFESTYLE4000;We ought to keep this advantage secret.;;;;;;;;;;;;;x
EVTTOOLTIPLIFESTYLE4001;Other rulers will study your new military engineering techniques.;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4001;[From.GetFullName] appears to be a remarkably talented individual. In addition to serving as [From.GetTitle] of [From.PrimaryTitle.GetName], [From.GetSheHe] has also recently published a paper detailing several new engineering techniques that could easily be put into improving your military.;;;;;;;;;;;;;x
EVTTOOLTIPLIFESTYLE4002;Other rulers will study your new social sciences research.;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4002;[From.GetFullName] appears to be a remarkably talented individual. In addition to serving as [From.GetTitle] of [From.PrimaryTitle.GetName], [From.GetSheHe] has also recently published a paper a major breakthrough [From.GetSheHe] made in the social sciences.;;;;;;;;;;;;;x
EVTTOOLTIPLIFESTYLE4003;Other rulers will study your new hard sciences research.;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4003;[From.GetFullName] appears to be a remarkably talented individual. In addition to serving as [From.GetTitle] of [From.PrimaryTitle.GetName], [From.GetSheHe] has also recently published a paper a major breakthrough [From.GetSheHe] made in the hard sciences.;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4100;You recently performed an extremely promising experiment. However, your results are still somewhat controversial, and have yet to be replicated.;;;;;;;;;;;;;x
EVTOPTALIFESTYLE4100;I'm sure my results will be vindicated.;;;;;;;;;;;;;x
EVTTOOLTIPLIFESTYLE4101;successfully replicates your results.;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4101;[From.GetFullName] recently performed a promising but controversial experiment. You attempted to replicate [From.GetHerHis] results, and have recently been rewarded with success! It appears [From.GetHerHis] theories were sound after all.;;;;;;;;;;;;;x
EVTOPTALIFESTYLE4101;I'm sure [From.GetSheHe] will be happy to hear about this.;;;;;;;;;;;;;x
EVTTOOLTIPLIFESTYLE4102;fails to replicate your results.;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4102;[From.GetFullName] recently performed a promising but controversial experiment. You attempted to replicate [From.GetHerHis] results, but have consistently been unable to. It appears they were merely a fluke.;;;;;;;;;;;;;x
EVTOPTALIFESTYLE4102;I'm sorry to have to tell [From.GetHerHim] this.;;;;;;;;;;;;;x
EVTTOOLTIPLIFESTYLE4103;is grateful for your successful replication.;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4103;A fellow scientist, [From.GetFullName], recently attempted to replicate your recent experiment, and [From.GetSheHe] has confirmed your results!;;;;;;;;;;;;;x
EVTOPTALIFESTYLE4103;Never doubted it for a second.;;;;;;;;;;;;;x
EVTTOOLTIPLIFESTYLE4104;hears about their theory's failure.;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4104;A fellow 'scientist', [From.GetFullName] recently attempted to replicate your recent experiment, but has published a paper insisting that [From.GetSheHe] could not, and your results must have been a mere fluke.;;;;;;;;;;;;;x
EVTOPTALIFESTYLE4104;Idiot.;;;;;;;;;;;;;x
EVTOPTBLIFESTYLE4104;Perhaps I was wrong?;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4200;A scientist working under you has been working on a promising new invention. Supposedly, it will revolutionize the mining industry or somesuch. You can't help but notice, however, that the device could also have some rather intriguing military applications...;;;;;;;;;;;;;x
EVTOPTALIFESTYLE4200;Listen, you're putting a gun on this thing one way or another.;;;;;;;;;;;;;x
EVTOPTBLIFESTYLE4200;The mining industry DOES need to be revolutionized...;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4201;You have been working on a promising new invention, one that you had hoped would ease the lives of many. That said, the device has certain... military applications, and the [From.GetTitle] is insisting that you focus on these instead.;;;;;;;;;;;;;x
EVTOPTALIFESTYLE4201;Never! The giant death ray was meant for peace, not war!;;;;;;;;;;;;;x
EVTOPTBLIFESTYLE4201;So be it.;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4202;You have been working on a promising new invention, one that you had hoped would ease the lives of many. The device has certain military applications, but to your relief, the [From.GetTitle] seems content to allow you to focus on its peaceful ones.;;;;;;;;;;;;;x
EVTOPTALIFESTYLE4202;Thank [Root.Religion.GetRandomGodName].;;;;;;;;;;;;;x
EVTDESCLIFESTYLE4300;They laughed at your theories at the institute! They all said you were mad!;;;;;;;;;;;;;x
EVTOPTALIFESTYLE4300;Well, I'll show them! I'LL SHOW THEM ALL!;;;;;;;;;;;;;x
