#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ca_launch_system_start0_level1;Lunch System Level 1;;;;;;;;;;;;;x
ca_launch_system_start0_level1_desc;;;;;;;;;;;;;;x
ca_launch_system_start0_level2;Lunch System Level 2;;;;;;;;;;;;;x
ca_launch_system_start0_level2_desc;;;;;;;;;;;;;;x
ca_launch_system_start0_level3;Lunch System Level 3;;;;;;;;;;;;;x
ca_launch_system_start0_level3_desc;;;;;;;;;;;;;;x
ca_launch_system_start1_level1;Lunch System Level 1;;;;;;;;;;;;;x
ca_launch_system_start1_level1_desc;;;;;;;;;;;;;;x
ca_launch_system_start1_level2;Lunch System Level 2;;;;;;;;;;;;;x
ca_launch_system_start1_level2_desc;;;;;;;;;;;;;;x
ca_launch_system_start1_level3;Lunch System Level 3;;;;;;;;;;;;;x
ca_launch_system_start1_level3_desc;;;;;;;;;;;;;;x
ca_launch_system_start2_level2;Lunch System Level 2;;;;;;;;;;;;;x
ca_launch_system_start2_level2_desc;;;;;;;;;;;;;;x
ca_launch_system_start2_level3;Lunch System Level 3;;;;;;;;;;;;;x
ca_launch_system_start2_level3_desc;;;;;;;;;;;;;;x
ca_launch_system_start3_level3;Lunch System Level 3;;;;;;;;;;;;;x
ca_launch_system_start3_level3_desc;There is little to no net G force in and around the mining areas and launch sites.  There is no need for launch vehicles or alternative launch systems at this location.;;;;;;;;;;;;;x
ca_metals_start0_level0;Metals Level 0;;;;;;;;;;;;;x
ca_metals_start0_level0_desc;;;;;;;;;;;;;;x
ca_metals_start0_level1;Metals Level 1;;;;;;;;;;;;;x
ca_metals_start0_level1_desc;;;;;;;;;;;;;;x
ca_metals_start0_level2;Metals Level 2;;;;;;;;;;;;;x
ca_metals_start0_level2_desc;;;;;;;;;;;;;;x
ca_metals_start0_level3;Metals Level 3;;;;;;;;;;;;;x
ca_metals_start0_level3_desc;;;;;;;;;;;;;;x
ca_metals_start1_level1;Metals Level 1;;;;;;;;;;;;;x
ca_metals_start1_level1_desc;;;;;;;;;;;;;;x
ca_metals_start1_level2;Metals Level 2;;;;;;;;;;;;;x
ca_metals_start1_level2_desc;;;;;;;;;;;;;;x
ca_metals_start1_level3;Metals Level 3;;;;;;;;;;;;;x
ca_metals_start1_level3_desc;;;;;;;;;;;;;;x
ca_metals_start2_level2;Metals Level 2;;;;;;;;;;;;;x
ca_metals_start2_level2_desc;;;;;;;;;;;;;;x
ca_metals_start2_level3;Metals Level 3;;;;;;;;;;;;;x
ca_metals_start2_level3_desc;;;;;;;;;;;;;;x
ca_metals_start3_level3;Metals Level 3;;;;;;;;;;;;;x
ca_metals_start3_level3_desc;;;;;;;;;;;;;;x
