#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ca_destroyer_hanger_q_3_desc;Vacuum docking and maintenance facilities for destroyers.  These ships have complements consisting of a few dozen crew that can live on the ships during wartime or deployment.  While these ships are just small enough to land on planets, this is generally avoided and most never land from fabrication in orbital shipyards to when they're scraped. Destroyers are armed with lasers and are designed to protect larger capital ships from enemy bombers.;;;;;;;;;;;;;x
ca_destroyer_hanger_q_4;Destroyer Hangar;;;;;;;;;;;;;x
ca_destroyer_hanger_q_4_desc;Vacuum docking and maintenance facilities for destroyers.  These ships have complements consisting of a few dozen crew that can live on the ships during wartime or deployment.  While these ships are just small enough to land on planets, this is generally avoided and most never land from fabrication in orbital shipyards to when they're scraped. Destroyers are armed with lasers and are designed to protect larger capital ships from enemy bombers.;;;;;;;;;;;;;x
ca_destroyer_hanger_q_5;Destroyer Hangar;;;;;;;;;;;;;x
ca_destroyer_hanger_q_5_desc;Vacuum docking and maintenance facilities for destroyers.  These ships have complements consisting of a few dozen crew that can live on the ships during wartime or deployment.  While these ships are just small enough to land on planets, this is generally avoided and most never land from fabrication in orbital shipyards to when they're scraped. Destroyers are armed with lasers and are designed to protect larger capital ships from enemy bombers.;;;;;;;;;;;;;x
ca_capital_factory_q_1;Battlecruiser Factory;;;;;;;;;;;;;x
ca_capital_factory_q_1_desc;A large factory to construct battlecruisers.  These large ships with crews that number in the hundreds are too large to house in hangars or land on planets. Armed with a mix of lasers and torpedoes, they are designed to serve as a fast, hard-hitting auxiliary to a dreadnought fleet. These ships can only exist as retinues.;;;;;;;;;;;;;x
ca_capital_factory_q_2;Dreadnought Factory;;;;;;;;;;;;;x
ca_capital_factory_q_2_desc;Dreadnoughts are the largest spacecraft ever constructed. Often reaching over a kilometer long with a crew of hundreds, they must be constructed in orbit. In battle, dreadnoughts form a wall-of-battle formation and engage the enemy directly, devastating lesser capital ships. These ships can only exist as retinues.;;;;;;;;;;;;;x
ca_mining_drones_q_1;Mining Drones;;;;;;;;;;;;;x
ca_mining_drones_q_1_desc;The infrastructure needed to run an automated mining operation using AI controlled drones.  These machines can both supply the day to day needs of the base as well as be used for military purposes during wartimes.  A staple of any outpost.;;;;;;;;;;;;;x
ca_mining_drones_q_2;Mining Drones;;;;;;;;;;;;;x
ca_mining_drones_q_2_desc;The infrastructure needed to run an automated mining operation using AI controlled drones.  These machines can both supply the day to day needs of the base as well as be used for military purposes during wartimes.  A staple of any outpost.;;;;;;;;;;;;;x
ca_mining_drones_q_3;Mining Drones;;;;;;;;;;;;;x
ca_mining_drones_q_3_desc;The infrastructure needed to run an automated mining operation using AI controlled drones.  These machines can both supply the day to day needs of the base as well as be used for military purposes during wartimes.  A staple of any outpost.;;;;;;;;;;;;;x
ca_mining_drones_q_4;Mining Drones;;;;;;;;;;;;;x
ca_mining_drones_q_4_desc;The infrastructure needed to run an automated mining operation using AI controlled drones.  These machines can both supply the day to day needs of the base as well as be used for military purposes during wartimes.  A staple of any outpost.;;;;;;;;;;;;;x
ca_mining_drones_q_5;Mining Drones;;;;;;;;;;;;;x
ca_mining_drones_q_5_desc;The infrastructure needed to run an automated mining operation using AI controlled drones.  These machines can both supply the day to day needs of the base as well as be used for military purposes during wartimes.  A staple of any outpost.;;;;;;;;;;;;;x
ca_mining_drones_q_6;Mining Drones;;;;;;;;;;;;;x
ca_mining_drones_q_6_desc;The infrastructure needed to run an automated mining operation using AI controlled drones.  These machines can both supply the day to day needs of the base as well as be used for military purposes during wartimes.  A staple of any outpost.;;;;;;;;;;;;;x
ca_turrets_q_1;Turrets;;;;;;;;;;;;;x
ca_turrets_q_1_desc;Generally planetary cannons and stationary turrets will not actually seriously damage any invading ships thanks to their (relatively) short effective range.  However, they work as an excellent deterrent against most bombing runs and can cripple troop landing attempts.;;;;;;;;;;;;;x
ca_turrets_q_2;Turrets;;;;;;;;;;;;;x
ca_turrets_q_2_desc;Generally planetary cannons and stationary turrets will not actually seriously damage any invading ships thanks to their (relatively) short effective range.  However, they work as an excellent deterrent against most bombing runs and can cripple troop landing attempts.;;;;;;;;;;;;;x
ca_turrets_q_3;Turrets;;;;;;;;;;;;;x
ca_turrets_q_3_desc;Generally planetary cannons and stationary turrets will not actually seriously damage any invading ships thanks to their (relatively) short effective range.  However, they work as an excellent deterrent against most bombing runs and can cripple troop landing attempts.;;;;;;;;;;;;;x
ca_turrets_q_4;Turrets;;;;;;;;;;;;;x
ca_turrets_q_4_desc;Generally planetary cannons and stationary turrets will not actually seriously damage any invading ships thanks to their (relatively) short effective range.  However, they work as an excellent deterrent against most bombing runs and can cripple troop landing attempts.;;;;;;;;;;;;;x
ca_turrets_q_5;Turrets;;;;;;;;;;;;;x
ca_turrets_q_5_desc;Generally planetary cannons and stationary turrets will not actually seriously damage any invading ships thanks to their (relatively) short effective range.  However, they work as an excellent deterrent against most bombing runs and can cripple troop landing attempts.;;;;;;;;;;;;;x
ca_scout_patrols_q_1;Scout Patrols;;;;;;;;;;;;;x
ca_scout_patrols_q_1_desc;Regular scouting patrols along with a network of small outposts are excellent for protecting against surprise attacks and locating valuable resource deposits.  The R-1 All Terrain rover or RAT rover is the cornerstone of these operations on planets.  Space based scouts usually rely on small work platforms often called Bird Nests.;;;;;;;;;;;;;x
ca_scout_patrols_q_2;Scout Patrols;;;;;;;;;;;;;x
ca_scout_patrols_q_2_desc;Regular scouting patrols along with a network of small outposts are excellent for protecting against surprise attacks and locating valuable resource deposits.  The R-1 All Terrain rover or RAT rover is the cornerstone of these operations on planets.  Space based scouts usually rely on small work platforms often called Bird Nests.;;;;;;;;;;;;;x
ca_scout_patrols_q_3;Scout Patrols;;;;;;;;;;;;;x
ca_scout_patrols_q_3_desc;Regular scouting patrols along with a network of small outposts are excellent for protecting against surprise attacks and locating valuable resource deposits.  The R-1 All Terrain rover or RAT rover is the cornerstone of these operations on planets.  Space based scouts usually rely on small work platforms often called Bird Nests.;;;;;;;;;;;;;x
ca_scout_patrols_q_4;Scout Patrols;;;;;;;;;;;;;x
ca_scout_patrols_q_4_desc;Regular scouting patrols along with a network of small outposts are excellent for protecting against surprise attacks and locating valuable resource deposits.  The R-1 All Terrain rover or RAT rover is the cornerstone of these operations on planets.  Space based scouts usually rely on small work platforms often called Bird Nests.;;;;;;;;;;;;;x
ca_scout_patrols_q_5;Scout Patrols;;;;;;;;;;;;;x
ca_scout_patrols_q_5_desc;Regular scouting patrols along with a network of small outposts are excellent for protecting against surprise attacks and locating valuable resource deposits.  The R-1 All Terrain rover or RAT rover is the cornerstone of these operations on planets.  Space based scouts usually rely on small work platforms often called Bird Nests.;;;;;;;;;;;;;x
ca_marine_quarters_q_1;Marine Quarters;;;;;;;;;;;;;x
ca_marine_quarters_q_1_desc;Ship to ship combat and ground invasions are two very different things.  While both employ ships capable of landing on planets.  One uses small agile ships with heavy mounted armaments, the other needs bulky transport ships filled with troops, ground weapons, and mobile armor.  This complex exists to support the later, housing ground forces and the modified freighters that transport them.;;;;;;;;;;;;;x
ca_marine_quarters_q_2;Marine Quarters;;;;;;;;;;;;;x
ca_marine_quarters_q_2_desc;Ship to ship combat and ground invasions are two very different things.  While both employ ships capable of landing on planets.  One uses small agile ships with heavy mounted armaments, the other needs bulky transport ships filled with troops, ground weapons, and mobile armor.  This complex exists to support the later, housing ground forces and the modified freighters that transport them.;;;;;;;;;;;;;x
ca_marine_quarters_q_3;Marine Quarters;;;;;;;;;;;;;x
ca_marine_quarters_q_3_desc;Ship to ship combat and ground invasions are two very different things.  While both employ ships capable of landing on planets.  One uses small agile ships with heavy mounted armaments, the other needs bulky transport ships filled with troops, ground weapons, and mobile armor.  This complex exists to support the later, housing ground forces and the modified freighters that transport them.;;;;;;;;;;;;;x
ca_marine_quarters_q_4;Marine Quarters;;;;;;;;;;;;;x
ca_marine_quarters_q_4_desc;Ship to ship combat and ground invasions are two very different things.  While both employ ships capable of landing on planets.  One uses small agile ships with heavy mounted armaments, the other needs bulky transport ships filled with troops, ground weapons, and mobile armor.  This complex exists to support the later, housing ground forces and the modified freighters that transport them.;;;;;;;;;;;;;x
ca_marine_quarters_q_5;Marine Quarters;;;;;;;;;;;;;x
ca_marine_quarters_q_5_desc;Ship to ship combat and ground invasions are two very different things.  While both employ ships capable of landing on planets.  One uses small agile ships with heavy mounted armaments, the other needs bulky transport ships filled with troops, ground weapons, and mobile armor.  This complex exists to support the later, housing ground forces and the modified freighters that transport them.;;;;;;;;;;;;;x
ca_marine_quarters_q_6;Marine Quarters;;;;;;;;;;;;;x
ca_marine_quarters_q_6_desc;Ship to ship combat and ground invasions are two very different things.  While both employ ships capable of landing on planets.  One uses small agile ships with heavy mounted armaments, the other needs bulky transport ships filled with troops, ground weapons, and mobile armor.  This complex exists to support the later, housing ground forces and the modified freighters that transport them.;;;;;;;;;;;;;x
ca_tunneler_factory_q_1;Tunneler Factory;;;;;;;;;;;;;x
ca_tunneler_factory_q_1_desc;A specialized factory used to fabricate and maintain the delicate framework needed to build the special drives equipped on tunnelers as well as provide a storage area for these ships.  These unwieldy ships are capable of creating FTL wakes or tunnels that allow other ships to travel great distances without the need of using artificial wormholes.  The incredible fragility of the tunneler drive combined with its unpredictable nature when destroyed make ships equipped with them unsuited to combat of any kind.;;;;;;;;;;;;;x
ca_spaceyard_q_1;Shipyard;;;;;;;;;;;;;x
ca_spaceyard_q_1_desc;Orbital construction facilities for spacecraft.  In addition to keeping the local hangers full, the construction bays can be used for ship storage.  The factories are a constant buzz of activity.  There is always some part of terran space that needs something built.;;;;;;;;;;;;;x
ca_spaceyard_q_2;Shipyard;;;;;;;;;;;;;x
ca_spaceyard_q_2_desc;Orbital construction facilities for spacecraft.  In addition to keeping the local hangers full, the construction bays can be used for ship storage.  The factories are a constant buzz of activity.  There is always some part of terran space that needs something built.;;;;;;;;;;;;;x
ca_spaceyard_q_3;Shipyard;;;;;;;;;;;;;x
ca_spaceyard_q_3_desc;Orbital construction facilities for spacecraft.  In addition to keeping the local hangers full, the construction bays can be used for ship storage.  The factories are a constant buzz of activity.  There is always some part of terran space that needs something built.;;;;;;;;;;;;;x
ca_spaceyard_q_4;Shipyard;;;;;;;;;;;;;x
ca_spaceyard_q_4_desc;Orbital construction facilities for spacecraft.  In addition to keeping the local hangers full, the construction bays can be used for ship storage.  The factories are a constant buzz of activity.  There is always some part of terran space that needs something built.;;;;;;;;;;;;;x
ca_spaceyard_q_5;Shipyard;;;;;;;;;;;;;x
ca_spaceyard_q_5_desc;Orbital construction facilities for spacecraft.  In addition to keeping the local hangers full, the construction bays can be used for ship storage.  The factories are a constant buzz of activity.  There is always some part of terran space that needs something built.;;;;;;;;;;;;;x
ca_command_center_q_1;Command Center;;;;;;;;;;;;;x
ca_command_center_q_1_desc;This command nexus is the heart of any major military operation.  It is here that the upper echelons of the navy plan and determine plans of attack, defence, and positioning.  The exceptional officers who serve here, take their experience with them when they go on to captain large capital ships.;;;;;;;;;;;;;x
ca_command_center_q_2;Command Center;;;;;;;;;;;;;x
ca_command_center_q_2_desc;This command nexus is the heart of any major military operation.  It is here that the upper echelons of the navy plan and determine plans of attack, defence, and positioning.  The exceptional officers who serve here, take their experience with them when they go on to captain large capital ships.;;;;;;;;;;;;;x
ca_command_center_q_3;Command Center;;;;;;;;;;;;;x
ca_command_center_q_3_desc;This command nexus is the heart of any major military operation.  It is here that the upper echelons of the navy plan and determine plans of attack, defence, and positioning.  The exceptional officers who serve here, take their experience with them when they go on to captain large capital ships.;;;;;;;;;;;;;x
ca_command_center_q_4;Command Center;;;;;;;;;;;;;x
ca_command_center_q_4_desc;This command nexus is the heart of any major military operation.  It is here that the upper echelons of the navy plan and determine plans of attack, defence, and positioning.  The exceptional officers who serve here, take their experience with them when they go on to captain large capital ships.;;;;;;;;;;;;;x
ca_command_center_q_5;Command Center;;;;;;;;;;;;;x
ca_command_center_q_5_desc;This command nexus is the heart of any major military operation.  It is here that the upper echelons of the navy plan and determine plans of attack, defence, and positioning.  The exceptional officers who serve here, take their experience with them when they go on to captain large capital ships.;;;;;;;;;;;;;x
ca_ai_core_q_1;AI Cores;;;;;;;;;;;;;x
ca_ai_core_q_1_desc;A supercomputer and launch bay specifically designed to control and support combat drones.  This highly sophisticated machine is constantly churning out data that improves the combat ability of any drones supported by the whole military base.;;;;;;;;;;;;;x
ca_ai_core_q_2;AI Cores;;;;;;;;;;;;;x
ca_ai_core_q_2_desc;A supercomputer and launch bay specifically designed to control and support combat drones.  This highly sophisticated machine is constantly churning out data that improves the combat ability of any drones supported by the whole military base.;;;;;;;;;;;;;x
ca_ai_core_q_3;AI Cores;;;;;;;;;;;;;x
ca_ai_core_q_3_desc;A supercomputer and launch bay specifically designed to control and support combat drones.  This highly sophisticated machine is constantly churning out data that improves the combat ability of any drones supported by the whole military base.;;;;;;;;;;;;;x
ca_ai_core_q_4;AI Cores;;;;;;;;;;;;;x
ca_ai_core_q_4_desc;A supercomputer and launch bay specifically designed to control and support combat drones.  This highly sophisticated machine is constantly churning out data that improves the combat ability of any drones supported by the whole military base.;;;;;;;;;;;;;x
ca_ai_core_q_5;AI Cores;;;;;;;;;;;;;x
ca_ai_core_q_5_desc;A supercomputer and launch bay specifically designed to control and support combat drones.  This highly sophisticated machine is constantly churning out data that improves the combat ability of any drones supported by the whole military base.;;;;;;;;;;;;;x
ca_fleet_support_q_1;Fleet Support;;;;;;;;;;;;;x
ca_fleet_support_q_1_desc;Staging areas, repair stations, and other infrastructure that can be used to help maintain a standing fleet of spacecraft.  A large and complex network can easily keep several systems worth of ships operating in space constantly.;;;;;;;;;;;;;x
ca_fleet_support_q_2;Fleet Support;;;;;;;;;;;;;x
ca_fleet_support_q_2_desc;Staging areas, repair stations, and other infrastructure that can be used to help maintain a standing fleet of spacecraft.  A large and complex network can easily keep several systems worth of ships operating in space constantly.;;;;;;;;;;;;;x
ca_fleet_support_q_3;Fleet Support;;;;;;;;;;;;;x
ca_fleet_support_q_3_desc;Staging areas, repair stations, and other infrastructure that can be used to help maintain a standing fleet of spacecraft.  A large and complex network can easily keep several systems worth of ships operating in space constantly.;;;;;;;;;;;;;x
ca_fleet_support_q_4;Fleet Support;;;;;;;;;;;;;x
ca_fleet_support_q_4_desc;Staging areas, repair stations, and other infrastructure that can be used to help maintain a standing fleet of spacecraft.  A large and complex network can easily keep several systems worth of ships operating in space constantly.;;;;;;;;;;;;;x
ca_fleet_support_q_5;Fleet Support;;;;;;;;;;;;;x
ca_fleet_support_q_5_desc;Staging areas, repair stations, and other infrastructure that can be used to help maintain a standing fleet of spacecraft.  A large and complex network can easily keep several systems worth of ships operating in space constantly.;;;;;;;;;;;;;x
ca_fleet_support_q_6;Fleet Support;;;;;;;;;;;;;x
ca_fleet_support_q_6_desc;Staging areas, repair stations, and other infrastructure that can be used to help maintain a standing fleet of spacecraft.  A large and complex network can easily keep several systems worth of ships operating in space constantly.;;;;;;;;;;;;;x
ca_fleet_support_q_7;Fleet Support;;;;;;;;;;;;;x
ca_fleet_support_q_7_desc;Staging areas, repair stations, and other infrastructure that can be used to help maintain a standing fleet of spacecraft.  A large and complex network can easily keep several systems worth of ships operating in space constantly.;;;;;;;;;;;;;x
ca_fleet_support_q_8;Fleet Support;;;;;;;;;;;;;x
ca_fleet_support_q_8_desc;Staging areas, repair stations, and other infrastructure that can be used to help maintain a standing fleet of spacecraft.  A large and complex network can easily keep several systems worth of ships operating in space constantly.;;;;;;;;;;;;;x
ca_pilot_academy_q_1;Pilot Academy;;;;;;;;;;;;;x
ca_pilot_academy_q_1_desc;A training center where rookies become crack pilots.  While the cream of the crop always goes to standing fleets, the local fleets will always benefit from having their fighter and bomber pilots trained in proper facilities rather than just hanger bays.  The training ships can also be repurposed during wartime, where every ship counts.;;;;;;;;;;;;;x
ca_pilot_academy_q_2;Pilot Academy;;;;;;;;;;;;;x
ca_pilot_academy_q_2_desc;A training center where rookies become crack pilots.  While the cream of the crop always goes to standing fleets, the local fleets will always benefit from having their fighter and bomber pilots trained in proper facilities rather than just hanger bays.  The training ships can also be repurposed during wartime, where every ship counts.;;;;;;;;;;;;;x
ca_pilot_academy_q_3;Pilot Academy;;;;;;;;;;;;;x
ca_pilot_academy_q_3_desc;A training center where rookies become crack pilots.  While the cream of the crop always goes to standing fleets, the local fleets will always benefit from having their fighter and bomber pilots trained in proper facilities rather than just hanger bays.  The training ships can also be repurposed during wartime, where every ship counts.;;;;;;;;;;;;;x
ca_pilot_academy_q_4;Pilot Academy;;;;;;;;;;;;;x
ca_pilot_academy_q_4_desc;A training center where rookies become crack pilots.  While the cream of the crop always goes to standing fleets, the local fleets will always benefit from having their fighter and bomber pilots trained in proper facilities rather than just hanger bays.  The training ships can also be repurposed during wartime, where every ship counts.;;;;;;;;;;;;;x
ca_pilot_academy_q_5;Pilot Academy;;;;;;;;;;;;;x
ca_pilot_academy_q_5_desc;A training center where rookies become crack pilots.  While the cream of the crop always goes to standing fleets, the local fleets will always benefit from having their fighter and bomber pilots trained in proper facilities rather than just hanger bays.  The training ships can also be repurposed during wartime, where every ship counts.;;;;;;;;;;;;;x
