#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCREBELS210;The people of the [Root.GetName] System have launched a rebelling against the sector government, claiming they want to establish a new autocratic government in its place.;;;;;;;;;;;;;x
EVTDESCREBELS220;The people of the [Root.GetName] System have launched a rebelling against the regional government, claiming they want to establish a new autocratic government in its place.;;;;;;;;;;;;;x
EVTDESCREBELS230;The people of the [Root.GetName] System have launched a rebelling against the federal government, claiming they want to establish a new autocratic government in its place.;;;;;;;;;;;;;x
EVTDESCREBELS240;Partisans from the [Root.GetName] System have joined an ongoing autocratic rebellion.;;;;;;;;;;;;;x
EVTDESCREBELS300;The people of the [Root.GetName] System have launched a rebelling against the system's government, claiming they want to establish a new theocratic government in its place.;;;;;;;;;;;;;x
EVTDESCREBELS310;The people of the [Root.GetName] System have launched a rebelling against the sector government, claiming they want to establish a new theocratic government in its place.;;;;;;;;;;;;;x
EVTDESCREBELS320;The people of the [Root.GetName] System have launched a rebelling against the regional government, claiming they want to establish a new theocratic government in its place.;;;;;;;;;;;;;x
EVTDESCREBELS330;The people of the [Root.GetName] System have launched a rebelling against the federal government, claiming they want to establish a new theocratic government in its place.;;;;;;;;;;;;;x
EVTDESCREBELS340;Partisans from the [Root.GetName] System have joined an ongoing theocratic rebellion.;;;;;;;;;;;;;x
EVTDESCREBELS103;TO: [Root.GetFullName]\nFROM: [From.GetFullName], [From.PrimaryTitle.GetFullName]\nAs commander-in-chief of the [From.PrimaryTitle.GetFullName], I have assumed command of our military operations against your corrupt regime. Inform us of your unconditional surrender and you will not be harmed.;;;;;;;;;;;;;x
EVTOPTAREBELS103;I'll see these traitors hang.;;;;;;;;;;;;;x
EVTOPTBREBELS103;We should call on the [Root.Liege.GetTitle] for assistance.;;;;;;;;;;;;;x
EVTDESCREBELS104;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Civil unrest\nThere has been a recent outbreak of civil unrest in [From.PrimaryTitle.GetName], but we have the situation under control. There is no need to involve yourself.;;;;;;;;;;;;;x
EVTTOOLTIPREBELS105;considers your request for military assistance.;;;;;;;;;;;;;x
EVTDESCREBELS105;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Terrorist action\nWe have recently suffered several attacks from a terrorist organization calling themselves the [From.From.PrimaryTitle.GetFullName], and our own security forces cannot handle the situation. We request immediate assistance.;;;;;;;;;;;;;x
EVTOPTAREBELS105;I will mobilize the fleet.;;;;;;;;;;;;;x
EVTOPTBREBELS105;Look to your own defenses.;;;;;;;;;;;;;x
EVTTOOLTIPREBELS107;is grateful for your assistance.;;;;;;;;;;;;;x
EVTDESCREBELS107;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Terrorist action\nI have mobilized the fleet. We are coming to your assistance.;;;;;;;;;;;;;x
EVTOPTAREBELS107;The traitors are in for it now!;;;;;;;;;;;;;x
EVTTOOLTIPREBELS108;is furious.;;;;;;;;;;;;;x
EVTDESCREBELS108;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Terrorist action\nRegretably, we do not have the free manpower or materiel to assist you with your situation. Look to your defenses.;;;;;;;;;;;;;x
EVTOPTAREBELS108;THIS is how [From.GetSheHe] repays my loyalty?!;;;;;;;;;;;;;x
EVTDESCREBELS142;More rebel partisans have joined forces with the [From.PrimaryTitle.GetFullName], bringing with them more ships and manpower. The situation could be getting out of hand.;;;;;;;;;;;;;x
